datetime,symbol,open,high,low,close,volume
2025-09-19 09:30:00,MCX:GOLD1!,109400.0,109533.0,109400.0,109530.0,361.0
2025-09-19 09:45:00,MCX:GOLD1!,109518.0,109600.0,109514.0,109550.0,165.0
2025-09-19 10:00:00,MCX:GOLD1!,109548.0,109620.0,109538.0,109560.0,176.0
2025-09-19 10:15:00,MCX:GOLD1!,109571.0,109590.0,109531.0,109587.0,60.0
2025-09-19 10:30:00,MCX:GOLD1!,109590.0,109655.0,109565.0,109565.0,153.0
2025-09-19 10:45:00,MCX:GOLD1!,109565.0,109618.0,109500.0,109592.0,116.0
2025-09-19 11:00:00,MCX:GOLD1!,109577.0,109577.0,109411.0,109470.0,135.0
2025-09-19 11:15:00,MCX:GOLD1!,109470.0,109473.0,109341.0,109353.0,230.0
2025-09-19 11:30:00,MCX:GOLD1!,109339.0,109439.0,109336.0,109380.0,127.0
2025-09-19 11:45:00,MCX:GOLD1!,109381.0,109399.0,109261.0,109382.0,201.0
2025-09-19 12:00:00,MCX:GOLD1!,109379.0,109407.0,109182.0,109300.0,219.0
2025-09-19 12:15:00,MCX:GOLD1!,109300.0,109300.0,109204.0,109242.0,89.0
2025-09-19 12:30:00,MCX:GOLD1!,109244.0,109305.0,109179.0,109262.0,156.0
2025-09-19 12:45:00,MCX:GOLD1!,109255.0,109313.0,109189.0,109290.0,150.0
2025-09-19 13:00:00,MCX:GOLD1!,109275.0,109290.0,109231.0,109240.0,77.0
2025-09-19 13:15:00,MCX:GOLD1!,109240.0,109382.0,109233.0,109300.0,114.0
2025-09-19 13:30:00,MCX:GOLD1!,109270.0,109330.0,109257.0,109257.0,39.0
2025-09-19 13:45:00,MCX:GOLD1!,109250.0,109296.0,109210.0,109248.0,63.0
2025-09-19 14:00:00,MCX:GOLD1!,109248.0,109324.0,109248.0,109295.0,82.0
2025-09-19 14:15:00,MCX:GOLD1!,109295.0,109375.0,109295.0,109358.0,42.0
2025-09-19 14:30:00,MCX:GOLD1!,109371.0,109408.0,109343.0,109375.0,84.0
2025-09-19 14:45:00,MCX:GOLD1!,109392.0,109410.0,109354.0,109354.0,76.0
2025-09-19 15:00:00,MCX:GOLD1!,109354.0,109385.0,109321.0,109379.0,105.0
2025-09-19 15:15:00,MCX:GOLD1!,109380.0,109390.0,109321.0,109377.0,58.0
2025-09-19 15:30:00,MCX:GOLD1!,109365.0,109390.0,109301.0,109390.0,26.0
2025-09-19 15:45:00,MCX:GOLD1!,109360.0,109390.0,109340.0,109346.0,37.0
2025-09-19 16:00:00,MCX:GOLD1!,109340.0,109357.0,109267.0,109317.0,110.0
2025-09-19 16:15:00,MCX:GOLD1!,109328.0,109344.0,109299.0,109319.0,77.0
2025-09-19 16:30:00,MCX:GOLD1!,109306.0,109318.0,109216.0,109238.0,106.0
2025-09-19 16:45:00,MCX:GOLD1!,109238.0,109242.0,109150.0,109150.0,204.0
2025-09-19 17:00:00,MCX:GOLD1!,109150.0,109199.0,109077.0,109077.0,209.0
2025-09-19 17:15:00,MCX:GOLD1!,109077.0,109170.0,109066.0,109130.0,174.0
2025-09-19 17:30:00,MCX:GOLD1!,109157.0,109228.0,109103.0,109217.0,116.0
2025-09-19 17:45:00,MCX:GOLD1!,109218.0,109250.0,109150.0,109155.0,91.0
2025-09-19 18:00:00,MCX:GOLD1!,109139.0,109198.0,109122.0,109140.0,39.0
2025-09-19 18:15:00,MCX:GOLD1!,109148.0,109213.0,109100.0,109185.0,76.0
2025-09-19 18:30:00,MCX:GOLD1!,109190.0,109319.0,109085.0,109313.0,145.0
2025-09-19 18:45:00,MCX:GOLD1!,109330.0,109333.0,109259.0,109330.0,123.0
2025-09-19 19:00:00,MCX:GOLD1!,109320.0,109380.0,109251.0,109330.0,142.0
2025-09-19 19:15:00,MCX:GOLD1!,109311.0,109542.0,109289.0,109497.0,276.0
2025-09-19 19:30:00,MCX:GOLD1!,109511.0,109520.0,109421.0,109433.0,119.0
2025-09-19 19:45:00,MCX:GOLD1!,109445.0,109513.0,109330.0,109500.0,146.0
2025-09-19 20:00:00,MCX:GOLD1!,109505.0,109530.0,109465.0,109476.0,116.0
2025-09-19 20:15:00,MCX:GOLD1!,109500.0,109670.0,109470.0,109615.0,240.0
2025-09-19 20:30:00,MCX:GOLD1!,109615.0,109740.0,109580.0,109737.0,244.0
2025-09-19 20:45:00,MCX:GOLD1!,109740.0,109809.0,109675.0,109690.0,323.0
2025-09-19 21:00:00,MCX:GOLD1!,109690.0,109723.0,109616.0,109710.0,137.0
2025-09-19 21:15:00,MCX:GOLD1!,109722.0,109730.0,109670.0,109708.0,82.0
2025-09-19 21:30:00,MCX:GOLD1!,109720.0,109771.0,109634.0,109638.0,86.0
2025-09-19 21:45:00,MCX:GOLD1!,109648.0,109650.0,109568.0,109618.0,98.0
2025-09-19 22:00:00,MCX:GOLD1!,109600.0,109679.0,109573.0,109679.0,57.0
2025-09-19 22:15:00,MCX:GOLD1!,109679.0,109679.0,109610.0,109625.0,47.0
2025-09-19 22:30:00,MCX:GOLD1!,109630.0,109678.0,109630.0,109678.0,56.0
2025-09-19 22:45:00,MCX:GOLD1!,109660.0,109720.0,109660.0,109720.0,119.0
2025-09-19 23:00:00,MCX:GOLD1!,109716.0,109780.0,109707.0,109751.0,106.0
2025-09-19 23:15:00,MCX:GOLD1!,109752.0,109910.0,109752.0,109900.0,489.0
2025-09-22 09:00:00,MCX:GOLD1!,110392.0,110570.0,110202.0,110570.0,550.0
2025-09-22 09:15:00,MCX:GOLD1!,110545.0,110608.0,110520.0,110523.0,398.0
2025-09-22 09:30:00,MCX:GOLD1!,110535.0,110568.0,110440.0,110450.0,129.0
2025-09-22 09:45:00,MCX:GOLD1!,110450.0,110499.0,110443.0,110470.0,100.0
2025-09-22 10:00:00,MCX:GOLD1!,110470.0,110521.0,110470.0,110484.0,88.0
2025-09-22 10:15:00,MCX:GOLD1!,110490.0,110527.0,110476.0,110500.0,106.0
2025-09-22 10:30:00,MCX:GOLD1!,110487.0,110533.0,110481.0,110528.0,97.0
2025-09-22 10:45:00,MCX:GOLD1!,110528.0,110600.0,110528.0,110575.0,84.0
2025-09-22 11:00:00,MCX:GOLD1!,110564.0,110665.0,110564.0,110632.0,201.0
2025-09-22 11:15:00,MCX:GOLD1!,110632.0,110661.0,110562.0,110577.0,130.0
2025-09-22 11:30:00,MCX:GOLD1!,110582.0,110663.0,110532.0,110650.0,123.0
2025-09-22 11:45:00,MCX:GOLD1!,110666.0,110836.0,110661.0,110829.0,388.0
2025-09-22 12:00:00,MCX:GOLD1!,110830.0,111077.0,110817.0,111076.0,601.0
2025-09-22 12:15:00,MCX:GOLD1!,111100.0,111166.0,111050.0,111072.0,358.0
2025-09-22 12:30:00,MCX:GOLD1!,111075.0,111105.0,110990.0,111025.0,216.0
2025-09-22 12:45:00,MCX:GOLD1!,111025.0,111080.0,110953.0,111080.0,234.0
2025-09-22 13:00:00,MCX:GOLD1!,111103.0,111190.0,111090.0,111123.0,151.0
2025-09-22 13:15:00,MCX:GOLD1!,111120.0,111140.0,111095.0,111113.0,115.0
2025-09-22 13:30:00,MCX:GOLD1!,111100.0,111250.0,111090.0,111215.0,169.0
2025-09-22 13:45:00,MCX:GOLD1!,111215.0,111300.0,111215.0,111280.0,168.0
2025-09-22 14:00:00,MCX:GOLD1!,111261.0,111468.0,111261.0,111468.0,276.0
2025-09-22 14:15:00,MCX:GOLD1!,111455.0,111472.0,111405.0,111450.0,157.0
2025-09-22 14:30:00,MCX:GOLD1!,111455.0,111500.0,111438.0,111450.0,138.0
2025-09-22 14:45:00,MCX:GOLD1!,111448.0,111653.0,111448.0,111612.0,255.0
2025-09-22 15:00:00,MCX:GOLD1!,111612.0,111612.0,111480.0,111510.0,135.0
